source_material_code,source_cpse,candidate_material_code,candidate_cpse,source_canonical_key,candidate_canonical_key,canonical_key_exact,description_similarity,embedding_similarity,attribute_agreement,evaluated_attribute_count,blocking_strategies,conflict_present,conflict_details,engineering_conflict_class,engineering_incompatibility,penalty_applied,final_match_score,confidence_level,evidence_summary,material_family_similarity,material_type_similarity,material_subtype_similarity,material_similarity,material_grade_similarity,nominal_size_similarity,size_similarity,length_similarity,width_similarity,height_similarity,diameter_similarity,thickness_similarity,pressure_class_similarity,schedule_similarity,rating_similarity,standard_similarity,coating_similarity,connection_type_similarity,end_type_similarity,construction_similarity,orientation_similarity,candidate_id,candidate_rank,validation_status,validation_reason_codes,refined_score,refined_confidence,review_priority,validation_evidence,upstream_conflict_present,upstream_conflict_details,upstream_conflict_preserved,human_reviewer_id,human_reviewer_email,human_rationale,human_reviewed_at,decision_version,decision
HPCL-120001,HPCL,SAIL-300002,SAIL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,HPCL-120001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000125,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: HPCL-120001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,HPCL-120001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400002,Coal India,NTPC-200001,NTPC,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000152,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400002,Coal India,IOCL-110001,IOCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000153,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400002,Coal India,ONGC-100002,ONGC,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000154,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400002,Coal India,SAIL-300002,SAIL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000155,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,CIL-400002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NTPC-200001,NTPC,IOCL-110001,IOCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000183,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NTPC-200001,NTPC,ONGC-100002,ONGC,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000184,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NTPC-200001,NTPC,SAIL-300002,SAIL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000185,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,NTPC-200001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110001,IOCL,ONGC-100002,ONGC,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000214,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110001,IOCL,SAIL-300002,SAIL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000215,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,IOCL-110001: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
ONGC-100002,ONGC,SAIL-300002,SAIL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|DN_100|API_610,True,1.0,1.0,1.0,6,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (6 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000245,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH;UPSTREAM_CONFLICT_PRESERVED,1.0,HIGH,CRITICAL,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: CRITICAL | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH, UPSTREAM_CONFLICT_PRESERVED] | Upstream Conflict Preserved: ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316' | Candidate evidence only; final common master identity deferred to human review.",True,ONGC-100002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316'; SAIL-300002: size: 'DN 100' vs 'DN100'; material_grade: 'SS316' vs 'SS 316',True,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110002,IOCL,NMDC-410001,NMDC,VALVE|ASTM_A216_WCB|2_IN|API_598,VALVE|ASTM_A216_WCB|2_IN|API_598,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000301,1,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110002,IOCL,SAIL-300003,SAIL,VALVE|ASTM_A216_WCB|2_IN|API_598,VALVE|ASTM_A216_WCB|2_IN|API_598,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000302,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110002,IOCL,CIL-400003,Coal India,VALVE|ASTM_A216_WCB|2_IN|API_598,VALVE|ASTM_A216_WCB|2_IN|API_598,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000303,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NMDC-410001,NMDC,SAIL-300003,SAIL,VALVE|ASTM_A216_WCB|2_IN|API_598,VALVE|ASTM_A216_WCB|2_IN|API_598,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000332,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
NMDC-410001,NMDC,CIL-400003,Coal India,VALVE|ASTM_A216_WCB|2_IN|API_598,VALVE|ASTM_A216_WCB|2_IN|API_598,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000333,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
SAIL-300003,SAIL,CIL-400003,Coal India,VALVE|ASTM_A216_WCB|2_IN|API_598,VALVE|ASTM_A216_WCB|2_IN|API_598,True,1.0,1.0,1.0,4,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (4 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,CAN-000363,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
